OBJECTID,Shape,,NAME,ADDRESS,TYPE,URL
1223,40.73807888,-73.98205276,NYC Public Library - Epiphany  Branch,228 E 23rd  Street,Free,http://www.nypl.org/branch/services/wifi.html
294,40.84786997,-73.93386605,NYC Public Library - Fort Washington,535 West 179th Street,Free,http://www.nypl.org/branch/services/wifi.html
176,40.85743775,-73.9092746,NYC Public Library - Francis Martin Branch,2150 University Avenue,Free,http://www.nypl.org/branch/services/wifi.html
295,40.81377513,-73.95706404,NYC Public Library - George Bruce,518 West 125th Street,Free,http://www.nypl.org/branch/services/wifi.html
912,40.84400225,-73.91008714,NYC Public Library - Grand Concourse Branch,155 East 173rd Street,Free,http://www.nypl.org/branch/services/wifi.html
510,40.55242279,-74.15111131,NYC Public Library - Great Kills,56 Giffords Lane,Free,http://www.nypl.org/branch/services/wifi.html
296,40.71939791,-73.97960679,NYC Public Library - Hamilton Fish Park,415 East Houston Street,Free,http://www.nypl.org/branch/services/wifi.html
297,40.82568623,-73.94801958,NYC Public Library - Hamilton Grange,503 West 145th Street,Free,http://www.nypl.org/branch/services/wifi.html
298,40.80618551,-73.94330282,NYC Public Library - Harlem,9 West 124th Street,Free,http://www.nypl.org/branch/services/wifi.html
913,40.83795924,-73.92353961,NYC Public Library - High Bridge Branch,78 West 168th Street,Free,http://www.nypl.org/branch/services/wifi.html
299,40.72989555,-74.00532912,NYC Public Library - Hudson Park,66 Leroy Street,Free,http://www.nypl.org/branch/services/wifi.html
177,40.81868874,-73.89413524,NYC Public Library - Hunt's Point Branch,877 Southern Boulevard,Free,http://www.nypl.org/branch/services/wifi.html
300,40.86573036,-73.92585455,NYC Public Library - Inwood,4790 Broadway,Free,http://www.nypl.org/branch/services/wifi.html
301,40.73460567,-73.99917009,NYC Public Library - Jefferson Market,425 Avenue of Americas,Free,http://www.nypl.org/branch/services/wifi.html
178,40.8690412,-73.90119232,NYC Public Library - Jerome Park Branch,118 Eames Place,Free,http://www.nypl.org/branch/services/wifi.html
179,40.88032201,-73.90798493,NYC Public Library - Kingsbridge Branch,280 West 231st Street,Free,http://www.nypl.org/branch/services/wifi.html
1226,40.74382853,-73.97993403,NYC Public Library - Kips Bay Branch,446 Third Avenue,Free,http://www.nypl.org/branch/services/wifi.html
302,40.8265832,-73.93600461,NYC Public Library - Macomb's Bridge,2650 Adam Clayton Powell Jr Blvd.,Free,http://www.nypl.org/branch/services/wifi.html
914,40.82659226,-73.91758265,NYC Public Library - Melrose Branch,910 Morris Avenue,Free,http://www.nypl.org/branch/services/wifi.html
303,40.75178083,-73.98150618,NYC Public Library - Mid-Manhattan Library,455 Fifth Avenue,Free,http://www.nypl.org/branch/services/wifi.html
1227,40.8060946,-73.96472825,NYC Public Library - Morningside Heights  Branch,2900 Broadway,Free,http://www.nypl.org/branch/services/wifi.html
915,40.84806678,-73.85697713,NYC Public Library - Morris Park Branch,985 Morris Park Avenue,Free,http://www.nypl.org/branch/services/wifi.html
916,40.83126406,-73.90178898,NYC Public Library - Morrisania Branch,610 East 169th Street,Free,http://www.nypl.org/branch/services/wifi.html
917,40.87438015,-73.87838435,NYC Public Library - Mosholu Branch,285 East 205th Street,Free,http://www.nypl.org/branch/services/wifi.html
918,40.81160447,-73.92438265,NYC Public Library - Mott Haven Branch,321 East 140th Street,Free,http://www.nypl.org/branch/services/wifi.html
1228,40.74451174,-73.99595984,NYC Public Library - Muhlenberg  Branch,209 West 23rd Street,Free,http://www.nypl.org/branch/services/wifi.html
1229,40.72406602,-73.99572223,NYC Public Library - Mulberry Branch,10 Jersey Street,Free,http://www.nypl.org/branch/services/wifi.html
304,40.71360801,-74.00786006,NYC Public Library - New Amsterdam,9 Murray Street,Free,http://www.nypl.org/branch/services/wifi.html
511,40.57193382,-74.11195644,NYC Public Library - New Dorp Branch,309 New Dorp Lane,Free,http://www.nypl.org/branch/services/wifi.html
305,40.72892064,-73.98778325,NYC Public Library - Ottendorfer,135 2nd Avenue,Free,http://www.nypl.org/branch/services/wifi.html
919,40.83373663,-73.85835522,NYC Public Library - Parkchester Branch,1985 Westchester Avenue,Free,http://www.nypl.org/branch/services/wifi.html
180,40.84429396,-73.82788813,NYC Public Library - Pelham Bay Branch,3060 Middletown Road,Free,http://www.nypl.org/branch/services/wifi.html
512,40.63758563,-74.13110528,NYC Public Library - Port Richmond,75 Bennett Street,Free,http://www.nypl.org/branch/services/wifi.html
181,40.90372441,-73.90277225,NYC Public Library - Riverdale Branch,5540 Mosholu Avenue,Free,http://www.nypl.org/branch/services/wifi.html
1230,40.77419594,-73.9842286,NYC Public Library - Riverside  Branch,127 Amsterdam Avenue,Free,http://www.nypl.org/branch/services/wifi.html
306,40.76125464,-73.95016714,NYC Public Library - Roosevelt Island,524 Main Street,Free,http://www.nypl.org/branch/services/wifi.html
307,40.81466552,-73.94094375,NYC Public Library - Schomburg Ctr for Research in Black Culture,515 Malcolm X Boulevard,Free,http://www.nypl.org/branch/services/wifi.html
920,40.84949441,-73.91757753,NYC Public Library - Sedgwich Branch,1701 Martin Luther King Jr Blvd,Free,http://www.nypl.org/branch/services/wifi.html
308,40.71445584,-73.98853621,NYC Public Library - Seward Park,192 East Broadway,Free,http://www.nypl.org/branch/services/wifi.html
183,40.88627489,-73.91467094,NYC Public Library - Spuyten Duyvil Branch,650 W. 235th St.,Free,http://www.nypl.org/branch/services/wifi.html
1225,40.75677922,-73.97247884,NYC Public Library - Terence Cardinal Cooke-Cathedral Branch,560 Lexington Avenue,Free,http://www.nypl.org/branch/services/wifi.html
184,40.82290464,-73.81909492,NYC Public Library - Throg's Neck Branch,3025 Cross Bronx Expressway Extension,Free,http://www.nypl.org/branch/services/wifi.html
309,40.72730845,-73.98040894,NYC Public Library - Tompkins Square,331 East 10th Street,Free,http://www.nypl.org/branch/services/wifi.html
921,40.84604266,-73.89834025,NYC Public Library - Tremont Branch,1866 Washington Avenue,Free,http://www.nypl.org/branch/services/wifi.html
185,40.88276095,-73.89392111,NYC Public Library - Van Cortlandt,3874 Sedgwick Avenue,Free,http://www.nypl.org/branch/services/wifi.html
186,40.85487929,-73.86414304,NYC Public Library - Van Nest Branch,2147 Barnes Avenue,Free,http://www.nypl.org/branch/services/wifi.html
187,40.89109825,-73.85951905,NYC Public Library - Wakefield Branch,4100 Lowerre Place,Free,http://www.nypl.org/branch/services/wifi.html
310,40.83451465,-73.93967577,NYC Public Library - Washington Heights,1000 Saint Nicholas Avenue,Free,http://www.nypl.org/branch/services/wifi.html
188,40.84467597,-73.88304498,NYC Public Library - West Farms Branch,2085 Honeywell Avenue,Free,http://www.nypl.org/branch/services/wifi.html
513,40.63450966,-74.11482126,NYC Public Library - West New Brighton Branch,976 Castleton Avenue,Free,http://www.nypl.org/branch/services/wifi.html
189,40.84110633,-73.84662106,NYC Public Library - Westchester Square,2521 Glebe Avenue,Free,http://www.nypl.org/branch/services/wifi.html
190,40.90044012,-73.86794216,NYC Public Library - Woodlawn Heights,4355 Katonah Avenue,Free,http://www.nypl.org/branch/services/wifi.html
922,40.8206419,-73.90462886,NYC Public Library - Woodstock Branch,761 East 160th Street,Free,http://www.nypl.org/branch/services/wifi.html
1232,40.7736055,-73.95640656,NYC Public Library - Yorkville  Branch,222 East 79th Street,Free,http://www.nypl.org/branch/services/wifi.html
924,40.77350732,-73.98454685,NYC Public Library for the Performing Arts,40 Lincoln Center Plaza,Free,http://www.nypl.org/branch/services/wifi.html
1233,40.75317061,-73.98216942,NYC Public Library- Humanities and Social Sciences Library,Fifth  Avenue and 42nd Street,Free,http://www.nypl.org/research/chss/
182,40.81871071,-73.86289095,NYC Public Library -Soundview Branch,660 Soundview Avenue,Free,http://www.nypl.org/branch/services/wifi.html
515,40.60957855,-74.14850349,NYC Public Library -Todt Hill-Westerleigh Branch,2550 Victory Boulevard,Free,http://www.nypl.org/branch/services/wifi.html
1231,40.77065375,-73.95135003,NYC Public Library -Webster  Branch,1465 York Avenue,Free,http://www.nypl.org/branch/services/wifi.html
1235,40.74824402,-73.98297628,"NYC PublicLibrary - Science, Industry and Business Library",188 Madison Avenue,Free,http://www.nypl.org/research/sibl/
713,40.75498892,-73.98716783,Office Depot,1441 Broadway,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Office_Depot_New_York_NY_3837.aspx
652,40.72933149,-73.98150307,Ost Café,441East 12th Street,Free,http://www.openwifinyc.com/classic/a/Ost-Cafe-NY-10009
481,40.68189662,-73.96028211,Outpost Lounge,1014 Fulton St.,Free,http://www.outaboutbrooklyn.com/outpost-lounge/
123,40.67575506,-73.97431698,Ozzie's Coffee -  7th Ave.,57 7th Avenue,Fee-based, 
124,40.67480124,-73.98138692,Ozzies Coffee and Tea,249 5th Avenue,Fee-based, 
649,40.73093202,-73.86657689,Paletra,62-65 Saunders Strret,Free,http://v4.jiwire.com/wi-fi-wireless-hotspot-Rego-Park-New-York-NY-US-Paletra-1144899.htm
632,40.75563254,-73.92246282,Panera Bread,38-01 35th Avenue,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Panera_Bread_Long_Island_City_NY_87229.aspx
1246,40.86769903,-73.82863628,Panera Bread,340 Baychester Avenue,Free,http://www.panerabread.com/cafes/results.php?NAV=2&state=NY&zip=&city=&address=&radius=10&action=searchwifi
1247,40.76493217,-73.72606141,Panera Bread,25441 Horace Harding Expressway,Free,http://www.panerabread.com/cafes/results.php?NAV=2&state=NY&zip=&city=&address=&radius=10&action=searchwifi
1248,40.57714882,-74.16406543,Panera Bread,280 Marsh Avenue,Free,http://www.panerabread.com/cafes/results.php?NAV=2&state=NY&zip=&city=&address=&radius=10&action=searchwifi
1249,40.71010738,-73.85876661,Panera Bread,7325 Woodhaven Boulevard,Free,http://www.panerabread.com/cafes/results.php?NAV=2&state=NY&zip=&city=&address=&radius=10&action=searchwifi
344,40.74592227,-74.00135335,Parish & Co Restaurant,202 Ninth Avenue,Free,http://www.nyu.edu/src/cityguide/cityinfo.html
558,40.75831182,-73.97373287,Park Avenue Plaza,50 East 52nd Street,Fee-based, 
125,40.69764172,-73.99222116,Park Plaza Diner,220 Cadman Plaza West,Fee-based, 
666,40.71992828,-74.01047474,Peace and Love,378 1/2 Greenwich Street,Free, 
656,40.71931119,-74.0065845,Pecan,130 Franklin Street,Free,http://www.openwifinyc.com/classic/a/Pecan-NY-10013
646,40.74995918,-73.99214704,Penn Station - Waiting Room,7th Avenue & 33rd Street,Free,http://www.mta.info/lirr/News/2008/PennWireless.htm
559,40.80729748,-73.9648671,Pinnacle Pizza,2937 Broadway,Fee-based, 
560,40.73450684,-74.00205674,Pizza Villa,131 7th Ave S,Fee-based, 
644,40.71323522,-74.01148892,Plaza at 7 World Trade Center,Vesey Street & Greenwich Street,Free,http://www.downtownny.com/discover/wifi/
696,40.76744167,-73.92297907,Plaza Lounge,29-20 30th Avenue,Free,http://www.wififreespot.com/ny.html
470,40.69462489,-73.98562637,Polytechnic University Bern Dibner Library of Science & Technology,Five Metrotech Center,Free,http://www.poly.edu/research/library
1001,40.7257454,-73.99893013,Pomegranate Café,133 Greene Street,Fee-based, 
695,40.73663409,-73.8774936,Pop Diner,86-02 Queens Boulevard,Free,http://www.popdiner.com/
476,40.67104147,-73.985393,Postmark Cafe,326 6th street,Free,http://www.yelp.com/biz/postmark-cafe-brooklyn
705,40.70552194,-73.93709853,Potion Café,248 McKibbin Street,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Potion_Cafe_New_York_NY_5870.aspx
138,40.71137722,-73.94469283,Power Talk,700 Grand Street,Fee-based, 
561,40.76289721,-73.98253912,Practicing Law Institute,810 7th Avenue,Fee-based, 
483,40.67658886,-73.97173534,Prospect Perk Cafe,183 Sterling Pl,Free,http://www.yelp.com/biz/prospect-perk-cafe-brooklyn
562,40.76674516,-73.98140455,Public Telephone,1790 Broadway,Fee-based, 
563,40.75873062,-73.96910155,Public Telephone,900 3rd Avenue,Fee-based, 
564,40.75944717,-73.98321864,Public Telephone,173 West 48th Street,Fee-based, 
565,40.76106436,-73.98738751,Public Telephone,300 West 48th Street,Fee-based, 
566,40.75612822,-73.97978324,Public Telephone,2 West 46th Street,Fee-based, 
567,40.75574396,-73.9798014,Public Telephone,1 West 45th Street,Fee-based, 
568,40.75647725,-73.98247222,Public Telephone,74 West 45th Street,Fee-based, 
569,40.75886873,-73.98903391,Public Telephone,707 8th Ave,Fee-based, 
570,40.75411926,-73.98089193,Public Telephone,2 West 43 Street,Fee-based, 
571,40.75067634,-73.97555131,Public Telephone,650 3rd Avenue,Fee-based, 
572,40.74896077,-73.97509719,Public Telephone,201 East 39th Street,Fee-based, 
573,40.73099578,-73.98884005,Public Telephone,55 3rd Avenue,Fee-based, 
863,40.72887201,-73.98792733,Public Telephone,37 St. Marks Place,Fee-based, 
1002,40.75233604,-73.991885,Public Telephone,264 West 35th Street,Fee-based, 
1163,40.75731167,-73.97856373,Public Telephone,2 West 48th Street,Fee-based, 
1164,40.73178538,-73.98861407,Public Telephone,76 3rd Avenue,Fee-based, 
1165,40.73713285,-73.99032932,Public Telephone,Corner of E. 17th Street + Union Square West,Fee-based, 
139,40.67966658,-73.96478652,Purity Diner,43 Underill Ave.,Fee-based,http://www.s-ilink.net
503,40.74632636,-73.94501749,Queens City Bakery & Cafe,2405 Jackson Ave,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Queens_City_Bakery_Cafe_New_York_NY_22669.aspx
925,40.59314712,-73.78404003,Queens Library - Arverne,312 Beach 54 Street,Free,http://www.queenslibrary.org/
490,40.77238427,-73.92872042,Queens Library - Astoria,14-01 Astoria Boulevard,Free,http://www.queenslibrary.org/
926,40.77375245,-73.79634318,Queens Library - Auburndale,25-55 Francis Lewis Boulevard,Free,http://www.queenslibrary.org/
927,40.68031165,-73.79167861,Queens Library - Baisley Park,117-11 Sutphin Boulevard,Free,http://www.queenslibrary.org/
928,40.78253154,-73.77700881,Queens Library - Bay Terrace,18-36 Bell Boulevard,Free,http://www.queenslibrary.org/
929,40.76012592,-73.76836198,Queens Library - Bayside,214-20 Northern Boulevard,Free,http://www.queenslibrary.org/
930,40.73540282,-73.71726582,Queens Library - Bellerose,250-06 Hillside Avenue,Free,http://www.queenslibrary.org/
931,40.71003489,-73.81945312,Queens Library - Briarwood,85-12 Main Street,Free,http://www.queenslibrary.org/
932,40.60073244,-73.82005266,Queens Library - Broad Channel,16-26 Cross Bay Boulevard,Free,http://www.queenslibrary.org/
491,40.75853035,-73.91862469,Queens Library - Broadway,40-20 Broadway,Free,http://www.queenslibrary.org/
933,40.69570922,-73.7411668,Queens Library - Cambria Heights,218-13 Linden Boulevard,Free,http://www.queenslibrary.org/
492,40.70783676,-73.79464233,Queens Library - Central Library  (ALC),89-11 Merrick Boulevard,Free,http://www.queenslibrary.org/
493,40.75089541,-73.86197663,Queens Library - Corona,38-23 104 Street,Free,http://www.queenslibrary.org/
494,40.74706433,-73.94424456,Queens Library - Court Square,25-01 Jackson Avenue,Free,http://www.queenslibrary.org/
934,40.76822576,-73.73822944,Queens Library - Douglaston/Little Neck,249-01 Northern Boulevard,Free,http://www.queenslibrary.org/
495,40.76242326,-73.8738652,Queens Library - East Elmhurst,95-06 Astoria Boulevard,Free,http://www.queenslibrary.org/
935,40.75754601,-73.78430297,Queens Library - East Flushing,196-36 Northern Boulevard,Free,http://www.queenslibrary.org/
936,40.73858179,-73.87675876,Queens Library - Elmhurst  (ALC),86-01 Broadway,Free,http://www.queenslibrary.org/
937,40.60448654,-73.75264129,Queens Library - Far Rockaway,1637 Central Avenue,Free,http://www.queenslibrary.org/
938,40.75779211,-73.82886231,Queens Library - Flushing  (ALC),41-17 Main Street,Free,http://www.queenslibrary.org/
939,40.72214729,-73.843015,Queens Library - Forest Hills,108-19 71 Avenue,Free,http://www.queenslibrary.org/
940,40.74154362,-73.78227583,Queens Library - Fresh Meadows,193-20 Horace Harding Expressway,Free,http://www.queenslibrary.org/
941,40.702577,-73.87579711,Queens Library - Glendale,78-60 73 Place,Free,http://www.queenslibrary.org/
942,40.72925328,-73.78190892,Queens Library - Hillcrest,187-05 Union Turnpike,Free,http://www.queenslibrary.org/
943,40.72016877,-73.76230411,Queens Library - Hollis,202-05 Hillside Avenue,Free,http://www.queenslibrary.org/
944,40.6638048,-73.84179686,Queens Library - Howard Beach,92-06 156 Avenue,Free,http://www.queenslibrary.org/
496,40.75019616,-73.88506958,Queens Library - Jackson Heights,35-51 81 Street,Free,http://www.queenslibrary.org/
945,40.72591882,-73.82071907,Queens Library - Kew Gardens Hills,72-33 Vleigh Place,Free,http://www.queenslibrary.org/
497,40.75771243,-73.86819986,Queens Library - Langston Hughes,100-01 Northern Boulevard,Free,http://www.queenslibrary.org/
946,40.67695306,-73.74567356,Queens Library - Laurelton,134-26 225 Street,Free,http://www.queenslibrary.org/
947,40.68690762,-73.8248297,Queens Library - Lefferts,103-34 Lefferts Boulevard,Free,http://www.queenslibrary.org/
948,40.73744514,-73.86166526,Queens Library - Lefrak City,98-30 57 Avenue,Free,http://www.queenslibrary.org/
1220,40.75780927,-73.9393049,Queens Library - Long Island City,37-44 21 Street,Free,http://www.queenslibrary.org/
949,40.72709376,-73.89296053,Queens Library - Maspeth,69-70 Grand Avenue,Free,http://www.queenslibrary.org/
950,40.76375065,-73.80983348,Queens Library - McGoldrick,155-06 Roosevelt Avenue,Free,http://www.queenslibrary.org/
951,40.7129439,-73.88086427,Queens Library - Middle Village,72-31 Metropolitan Avenue,Free,http://www.queenslibrary.org/
952,40.77112586,-73.82691581,Queens Library - Mitchell-Linden,29-42 Union Street,Free,http://www.queenslibrary.org/
953,40.71118596,-73.85367278,Queens Library - North Forest Park,98-27 Metropolitan Avenue,Free,http://www.queenslibrary.org/
954,40.75924547,-73.73182668,Queens Library - North Hills,57-04 Marathon Parkway,Free,http://www.queenslibrary.org/
1003,40.68086218,-73.84648873,Queens Library - Ozone Park,92-24 Rockaway Boulevard,Free,http://www.queenslibrary.org/
1004,40.58583974,-73.81606162,Queens Library - Peninsula  (ALC),92-25 Rockaway Beach Boulevard,Free,http://www.queenslibrary.org/
1005,40.73303458,-73.80987989,Queens Library - Pomonok,158-21 Jewel Avenue,Free,http://www.queenslibrary.org/
1006,40.78624947,-73.84601328,Queens Library - Poppenhusen,121-23 14 Avenue,Free,http://www.queenslibrary.org/
1007,40.71988589,-73.73904382,Queens Library - Queens Village,94-11 217 Street,Free,http://www.queenslibrary.org/
1008,40.74293128,-73.82516996,Queens Library - Queensboro Hill,60-05 Main Street,Free,http://www.queenslibrary.org/
1009,40.72731689,-73.86450283,Queens Library - Rego Park,91-41 63 Drive,Free,http://www.queenslibrary.org/
1010,40.7007656,-73.83162542,Queens Library - Richmond Hill,118-14 Hillside Avenue,Free,http://www.queenslibrary.org/
1011,40.70517264,-73.90257238,Queens Library - Ridgewood,20-12 Madison Street,Free,http://www.queenslibrary.org/
1012,40.67287554,-73.77059021,Queens Library - Rochdale Village  (ALC),169-09 137 Avenue,Free,http://www.queenslibrary.org/
1013,40.65996396,-73.73991101,Queens Library - Rosedale,144-20 243 Street,Free,http://www.queenslibrary.org/
1014,40.5793912,-73.8377356,Queens Library - Seaside,116-15 Rockaway Beach Boulevard,Free,http://www.queenslibrary.org/
1015,40.70701089,-73.75379667,Queens Library - South Hollis,204-01 Hollis Avenue,Free,http://www.queenslibrary.org/
281,40.69554154,-73.79022814,Queens Library - South Jamaica,108-41 Guy R. Brewer Boulevard,Free,http://www.queenslibrary.org/
282,40.67477726,-73.80926182,Queens Library - South Ozone Park,128-16 Rockaway Boulevard,Free,http://www.queenslibrary.org/
283,40.69252839,-73.76010879,Queens Library - St. Albans,191-05 Linden Boulevard,Free,http://www.queenslibrary.org/
498,40.77681719,-73.90941694,Queens Library - Steinway (ALC),21-45 31 Street,Free,http://www.queenslibrary.org/
284,40.74080912,-73.92166916,Queens Library - Sunnyside,43-06 Greenpoint Avenue,Free,http://www.queenslibrary.org/
285,40.78853178,-73.81071656,Queens Library - Whitestone,151-10 14 Road,Free,http://www.queenslibrary.org/
419,40.7344866,-73.75568167,Queens Library - Windsor Park,79-50 Bell Boulevard,Free,http://www.queenslibrary.org/
420,40.69454691,-73.86144646,Queens Library - Woodhaven,85-41 Forest Parkway,Free,http://www.queenslibrary.org/
499,40.7453435,-73.90979536,Queens Library - Woodside,54-22 Skillman Avenue,Free,http://www.queenslibrary.org/
697,40.72926114,-73.98084629,Rapture Café & Books,200 Avenue A,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Rapture_Cafe_and_Books_New_York_NY_19752.aspx
381,40.70933062,-74.01740717,Rector Park, ,Free,http://www.bpcparks.org/bpcp/parks/parks.php#rector
574,40.78519388,-73.94933312,Related-1 Carnegie Hill,96th & 3rd Aveneue,Fee-based, 
864,40.74849258,-74.00533741,Related-Tate,535 W 23rd St,Fee-based, 
738,40.74245457,-73.98233838,Rice,115 Lexington Ave,Free,http://www.openwifinyc.com/classic/a/Rice-NY-10016
904,40.72461373,-73.99477479,Risa,47 E Houston St,Free,http://www.nyu.edu/src/cityguide/cityinfo.html
575,40.8108186,-73.96372732,Riverside West Waterfront Park,475 Riverside Drive,Fee-based, 
1219,40.74642405,-73.9936591,Rosa's Pizza,168 W 27th Street,Fee-based, 
576,40.70931525,-74.00714538,S&K,123 William Street,Fee-based, 
680,40.67448955,-73.95677136,Saje Café,710 Franklin Avenue,Free,http://www.wififreespot.com/ny.html
702,40.76229643,-73.9255545,Sanford Restaurant,30-13 Broadway,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Sanford_Restaurant_New_York_NY_19754.aspx
577,40.80108944,-73.95822443,Saurin Parke Cafe,301 West 110th Street,Fee-based, 
892,40.71937006,-73.98668785,Schiller's Liquor Bar,131 Rivington St.,Free,http://www.wififreespot.com/ny.html
865,40.74835318,-73.97787673,Shelburne Murray Hill,303 Lexington Ave,Fee-based, 
866,40.76019002,-73.98435887,Sherwood Equities,1600 Broadway,Fee-based, 
578,40.71622667,-74.00495286,Shogun One,325 Broadway,Fee-based, 
405,40.74699998,-74.00142298,SidewayZen,410 West 24th St,Free,http://sidewayzen.com
662,40.74640903,-73.98317064,Silo Café,31 East 32nd Street,Free, 
406,40.72479243,-73.99271654,Slainte Pub NYC,304 Bowery St,Free,http://www.slaintenyc.com
579,40.75961745,-73.98397302,Smilers,719 7th Ave.,Fee-based, 
240,40.76107453,-73.96873588,Smilers 707,707 Lexington Ave,Fee-based, 
706,40.68979832,-73.97234303,Smooch,264 Carlton Avenue,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Smooch_New_York_NY_6738.aspx
324,40.7384757,-74.00407043,'sNice,45 8th Ave,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_sNice_New_York_NY_6740.aspx
580,40.72158447,-74.00421731,Soho Farms,307 W Broadway,Fee-based, 
710,40.68399249,-73.93198598,Solomon's Porch,307 Stuyvesant Avenue,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Solomons_Porch_New_York_NY_6742.aspx
581,40.76146822,-73.97349338,Sony Plaza,550 Madison Ave,Fee-based, 
322,40.70556885,-74.00163025,South Street Seaport,South Street and Fulton Street,Free,http://www.downtownny.com/discover/wifi/
489,40.71059818,-73.95893401,Southside Caffe,229 S 4th Street,Free,http://www.blockmagazine.com/block_stock_barrel.php?title=lstronggcaught_in_the_wireless_webl_stro&more=1&c=1&tb=1&pb=1
345,40.73829185,-74.00237441,Soy Luck Club,115 Greenwich Avenue,Free,http://www.soyluckclub.com/
582,40.72580109,-73.99903447,Space Untitled,133 Greene Street,Fee-based, 
509,40.74024431,-73.93037508,Speedimpex USA,35-02 48th Ave,Free,http://v4.jiwire.com/wi-fi-wireless-hotspot-Long-Island-City-New-York-NY-US-Speedimpex-USA-1133526.htm
1237,40.71543433,-74.01263534,St John's University Davis Library,101 Murray Street,Free,http://www.stjohns.edu/academics/libraries/campus/davis
346,40.72692474,-73.98406026,St. Dymphna's,118 St. Mark's Place,Free,http://www.nyu.edu/src/cityguide/cityinfo.html
471,40.69306893,-73.9921099,St. Francis College McGarry Library,180 Remsen Street,Free,http://library.stfranciscollege.edu/
286,40.64403284,-74.07253699,St. George-Staten Island Ferry Terminal,1 Bay St,Free,http://www.nyc.gov/html/dot/html/ferrybus/statfery.shtml
287,40.62213111,-74.08961305,St. John's University Loretto Memorial Library,300 Howard Avenue,Free,http://www.stjohns.edu/academics/libraries/services/mobile_computing
37,40.83538287,-73.86121231,Starbucks,1385 Metropolitan Avenue,Fee-based,http://www.starbucks.com
38,40.87316418,-73.90838896,Starbucks,50 W. 225th Street,Fee-based,http://www.starbucks.com
56,40.7711906,-73.9569868,Starbucks,1449 Second Avenue,Fee-based,http://www.starbucks.com
57,40.77031143,-73.95474539,Starbucks,1445 First Avenue,Fee-based,http://www.starbucks.com
58,40.77467544,-73.95443192,Starbucks,1559 2nd Avenue,Fee-based,http://www.starbucks.com
59,40.77754244,-73.97839386,Starbucks,267-275 Columbus Ave,Fee-based,http://www.starbucks.com
60,40.77418342,-73.98151801,Starbucks,152 - 154 Columbus Avenue,Fee-based,http://www.starbucks.com
61,40.77990544,-73.97725209,Starbucks,338 Columbus Avenue,Fee-based,http://www.starbucks.com
62,40.76098703,-73.97000655,Starbucks,116 E. 57th Street,Fee-based,http://www.starbucks.com
63,40.7623082,-73.97386486,Starbucks,725 5th Avenue,Fee-based,http://www.starbucks.com
64,40.76485353,-73.9784774,Starbucks,142 W. 57th Street,Fee-based,http://www.starbucks.com
65,40.77747549,-73.95549154,Starbucks,1488 Third Avenue,Fee-based,http://www.starbucks.com
66,40.76382673,-73.97713123,Starbucks,1380 Sixth Avenue,Fee-based,http://www.starbucks.com
67,40.76371729,-73.9789651,Starbucks,120 W. 56th Street,Fee-based,http://www.starbucks.com
68,40.76932541,-73.98263852,Starbucks,1841 Broadway,Fee-based,http://www.starbucks.com
69,40.76736296,-73.98290979,Starbucks,4 Columbus Circle,Fee-based,http://www.starbucks.com
70,40.78025597,-73.95567383,Starbucks,120 EAST 87TH ST,Fee-based,http://www.starbucks.com
71,40.77765023,-73.98280244,Starbucks,2045 Broadway,Fee-based,http://www.starbucks.com
72,40.76039135,-73.96062515,Starbucks,1102 1st Ave,Fee-based,http://www.starbucks.com
73,40.76471402,-73.98117769,Starbucks,870 7th Avenue,Fee-based,http://www.starbucks.com
74,40.7837338,-73.97464726,Starbucks,444 Columbus Avenue,Fee-based,http://www.starbucks.com
75,40.75487446,-73.98344358,Starbucks,1100 Avenue of the Americas,Fee-based,http://www.starbucks.com
76,40.76299818,-73.97904114,Starbucks,1345 6th Ave,Fee-based,http://www.starbucks.com
77,40.76677576,-73.98411931,Starbucks,322 West 57th Street,Fee-based,http://www.starbucks.com
78,40.76951238,-73.98497067,Starbucks,2 Columbus Avenue,Fee-based,http://www.starbucks.com
79,40.76193312,-73.97847112,Starbucks,1320 Avenue of the Americas,Fee-based,http://www.starbucks.com
80,40.76417345,-73.98209476,Starbucks,1710 Broadway,Fee-based,http://www.starbucks.com
81,40.78105613,-73.9808156,Starbucks,2140 Broadway,Fee-based,http://www.starbucks.com
82,40.77601048,-73.95043411,Starbucks,1631 1st Ave,Fee-based,http://www.starbucks.com
83,40.757839,-73.97071906,Starbucks,599 Lexington Ave,Fee-based,http://www.starbucks.com
84,40.76168666,-73.98178499,Starbucks,156 W 52nd St,Fee-based,http://www.starbucks.com
85,40.76047025,-73.97887588,Starbucks,1290 6th Ave,Fee-based,http://www.starbucks.com
86,40.75855618,-73.97409374,Starbucks,45 E. 51st Street,Fee-based,http://www.starbucks.com
87,40.78672917,-73.97224574,Starbucks,540 Columbus Avenue,Fee-based,http://www.starbucks.com
